,Dif10d,Dif14d,Dif18d,Dif21d,AveExpr,F,P.Value,adj.P.Val
SFI1,-0.069189260034454,0.0854721109429583,0.0516601560141101,-0.0143787734917255,0.0729798404307127,0.495978714869624,0.73874591601042,0.924678627253947
DNER,-0.020066744291297,0.00750160537016303,-0.0625825786642831,-0.0790411802548823,0.280508578967075,0.495824275639805,0.738856067447053,0.92475217178456
DCST1,-0.016503599693666,-0.0777827816390953,-0.00445702865366451,-0.0790566450996393,0.173097469762406,0.495738251704103,0.73891742349122,0.92476463802445
FUT7,-0.0430302881586958,-0.0996171105477146,-0.0583976017753991,0.00401800689571846,-0.0942024616237564,0.495607064801944,0.739010992810515,0.924817415053526
ORMDL3,-0.109582297812153,0.0712612738994647,0.0381555059537567,-0.00017126651947677,0.16700061895454,0.495330177328933,0.73920848755588,0.925000230655327
SLC25A4,-0.0231824546549359,0.0740859269182894,-0.0816500148340308,0.0437623177420789,0.247351975429768,0.495174499672244,0.739319529806255,0.92507300251802
ABHD3,0.0625071898479295,0.0621148155630649,-0.0153672337594582,-0.138106445684416,0.0974463170633874,0.495103614386712,0.73937009167621,0.92507300251802
ZBED9,-0.0880395218808626,-0.00668644704270896,-0.0617905355082711,0.0341805413575086,0.229288370769694,0.494968506298921,0.739466464141018,0.92507300251802
YJEFN3,0.0123849516949159,0.0741357689504276,-0.0751989232997904,0.0472392439008978,-0.170878315872422,0.494901314128271,0.739514392744829,0.92507300251802
OTUD6B,0.0295493051136084,-0.117424970024897,-0.0228037826616485,-0.12891652255821,0.280963644855263,0.49488825568472,0.739523707453965,0.92507300251802
SNX12,-0.0873995940518315,-0.0475732921695124,-0.0370769825160173,-0.0624409143059163,0.211619196113431,0.494701922911092,0.739656621698455,0.925095316206689
NHSL1,-0.00943493413144975,0.112983632189431,-0.0206847076499577,0.0707550369795945,0.293212012144729,0.49469854469938,0.739659031455807,0.925095316206689
AP1S2,-0.057836981947923,-0.0812685694006347,-0.101588195045732,-0.00156878703776553,0.21178638204852,0.494621025172989,0.739714328171119,0.925095316206689
H3C13,-0.059440251679217,0.058181613169717,0.0898193463793953,0.199726872739321,-1.71425080117971,0.494549170107992,0.739765584662929,0.925095316206689
ITGA9,-0.0213650662783933,-0.0716387800531332,-0.0648466565984073,0.0560271506736247,0.235121226548134,0.494502864098943,0.739798616400714,0.925095316206689
SOX30,-0.0566250902333812,-0.0436677549864654,0.0163412429101507,-0.0659299613285416,0.131002168070551,0.494334142503696,0.739918972864235,0.925181520413217
MFAP5,0.0110939275587336,0.0212228138668254,0.0290450091957249,0.10918525369828,0.239835100216767,0.494253867063455,0.739976237543764,0.925188829276975
STARD9,0.0238465596039523,-0.0320370641557879,0.0981541665188908,0.0612573165469451,-0.0487049764493862,0.494068796633593,0.740108259720167,0.925289599579277
HEMGN,-0.0562464502960448,-0.091439709369649,-0.0534806113019354,-0.046572821911575,0.403037650426092,0.493940284661078,0.740199936671784,0.925339919442466
MTMR12,-0.0342722900527123,0.00831768592375887,-0.105540092988978,0.041122834128355,0.456054342706335,0.493814807222107,0.740289449985068,0.925387527690796
CER1,-0.0369197232739726,0.109072179294666,0.00400724709616546,-0.0297101480479821,0.402833585093502,0.493651048326786,0.740406274238984,0.925469266577425
PTPRN,0.0379162923926497,-0.0304681730395474,-0.0577708504766163,-0.113457626906731,0.226171722158778,0.493502691099739,0.740512112671649,0.925537263357945
TTLL12,0.0729168223047413,0.0596845542634412,0.0153749397870611,0.0790357717287074,0.161421118385822,0.493144845111522,0.740767407147094,0.925792037007547
GJB5,0.0707328332946809,0.0255793702420557,0.105386332678265,0.00604021491173157,0.302820926009708,0.493005996061142,0.740866467178538,0.925792799990129
RIMS3,0.0100530488107164,0.0751622905980788,0.0882435970968133,-0.00303711821442132,0.27881984280391,0.49296545583608,0.74089539031524,0.925792799990129
ALX3,0.000653262262262776,0.0978920948948832,-0.0260080286634581,0.0652261676828449,-0.100491793587998,0.492881200341955,0.740955502155084,0.925792799990129
PDILT,0.0765464419730867,0.095546743888017,0.0358226617994044,0.0592289032292676,0.357545403796973,0.492835878021126,0.740987837431597,0.925792799990129
ABCC12,-0.00803138291624067,-0.0120337960596874,0.100675673752059,-0.0699236477679012,0.322484172611125,0.492720219417465,0.741070354855526,0.925792799990129
BICRAL,0.0495967451294338,-0.0394567149800031,0.147698967719093,0.0439370692609062,0.327367560670229,0.492641148422229,0.741126769112742,0.925792799990129
NXF3,0.0278577298792923,-0.00247668416518243,-0.0704973399698921,-0.114048828741349,0.377653174335178,0.492594055655559,0.741160368273307,0.925792799990129
PCDHB6,-0.00950626850542775,0.104140278559909,0.0750341410440714,0.0923071201127228,0.147026797526188,0.492567042729227,0.741179641185895,0.925792799990129
KRT83,-0.132469829847458,-0.0633983753774295,0.0736244892090983,0.146207445645376,0.131112519787169,0.492214885855616,0.741430898953145,0.926042354912116
TMEM45A,0.0103916465743669,-0.124166851632158,-0.102382952765223,-0.0105187039205161,0.520908062187953,0.492001207839489,0.741583358431865,0.926148857441378
ZNF205,-0.0580722673951825,0.0577825987088988,-0.0402752487732469,-0.064993163264819,0.0714263689009309,0.491951094047509,0.741619115101171,0.926148857441378
SLC9A4,-0.0198643346925742,-0.034427629559569,0.0819153865646577,0.025723580589421,0.146906832033453,0.491866773076822,0.741679279284873,0.926159710748332
PER1,-0.10821577511571,-0.0214468721679889,0.0276215719218691,0.0294278335382889,0.0380320856302398,0.491665983073466,0.74182254757858,0.926274330227717
CLHC1,0.0606740579761372,0.0610685513273962,-0.0887428024403851,-0.0256614022800315,0.214159671269662,0.491503260976291,0.741938655430632,0.926339785036658
IQCF3,0.00315377481820536,-0.0322186630398961,0.0977042998636652,0.068457146131418,-0.0410925956510823,0.491448212422007,0.741977934860686,0.926339785036658
KAT2B,-0.00534866542990708,-0.0791002263356857,0.0712724436869456,-0.0175133571910129,0.132728781453735,0.491367862185447,0.74203526843539,0.926347088389508
CFAP44,0.023183861697775,-0.00389620091879792,0.0181607104797223,-0.103235343171716,0.0905190058521921,0.49105723803642,0.742256916803902,0.926483109782496
TSTD1,-0.00528416292042823,0.0620960473051795,0.0142046178390287,0.0730458090209031,0.144479701039655,0.490872762952683,0.742388553328462,0.926483109782496
DCUN1D5,-0.0990241410860236,0.0345677311111064,0.0710154475957571,0.0617851441887443,0.428111823251867,0.490819632065646,0.742426466508892,0.926483109782496
FSTL5,0.0273890545595356,-0.133954026468288,-0.00861408405497094,0.0728900643986776,0.254041271846332,0.490816891773525,0.742428421933418,0.926483109782496
FDCSP,0.0547363310469017,-0.0733910145492642,0.0219500881738459,0.10979292337414,0.510867248564836,0.490717891686898,0.742499066972338,0.926483109782496
C19orf47,0.119342977977499,-0.0144761627459633,-0.0704810440644983,0.0129646797325703,0.00536934853105564,0.490629631227999,0.742562048872488,0.926483109782496
LRRC55,0.11279871880402,0.00294205186768495,0.0301282328423136,-0.0103622299318165,0.245798351494546,0.49062213331939,0.742567399337108,0.926483109782496
SLC23A3,-0.00218510537005243,-0.016320715976226,-0.0216214494809512,-0.109668550921084,0.174866775419648,0.490596188580776,0.742585913380316,0.926483109782496
SBK2,0.0978949362596392,-0.0623213173580068,-0.0199059887722043,0.0319023066218857,-0.12237253644982,0.490494022150923,0.742658819260546,0.926483109782496
LUC7L,-0.102552500726558,0.0605832193287799,0.0272346492296129,-0.138378152742802,0.321590792712805,0.490487923852989,0.742663171020935,0.926483109782496
CPO,0.116444113479141,-0.0129725975993979,0.032856905626603,0.0263575311626048,0.216052546263124,0.490396528523286,0.742728391221883,0.926483109782496
ERICH5,0.0424523911844066,-0.0806134296768532,-0.0537927015756148,-0.0742314835638415,0.0999049194339154,0.490349260888103,0.742762121859196,0.926483109782496
ZNF785,-0.0851263951948067,-0.0614132924499005,-0.065999880655653,-0.0228232010932309,0.300611778784741,0.490271327605442,0.742817736089419,0.926488252145911
FZD1,0.00270285421395791,0.0139428853049389,-0.103046109931357,-0.0307696796670568,0.136521146476939,0.490135160837452,0.742914907383822,0.926526388739468
NDUFC1,-0.0371314932350226,0.116094075274976,0.110265030507577,-0.133584974403166,0.0465578969642018,0.489977126779117,0.743027684991292,0.926526388739468
LSMEM2,-0.0274336489834979,0.0399940590900953,0.0566678177349562,-0.088620109624202,0.159323608533294,0.48988418727455,0.743094009959805,0.926526388739468
SGIP1,-0.100269737274041,0.112415323937837,0.0110123310879296,0.0309905090826539,0.244991721793554,0.489837453305062,0.743127361191025,0.926526388739468
GAA,0.0120808266963124,-0.0827155737983885,0.110899619780665,-0.0261729589977833,-0.0324730496028862,0.489780254019454,0.743168181065107,0.926526388739468
EPB41L5,-0.111596813860438,0.0699272905786474,0.00144665211134859,-0.00694256461048753,0.249648536058831,0.48977033245388,0.743175261541174,0.926526388739468
NCKAP1L,0.0364755319106487,0.0383339902860647,0.0966578836960129,0.0446912058839636,0.0912039155958129,0.489625156547112,0.743278866264152,0.926526388739468
ALDH7A1,0.0508745775084797,0.0850130862535094,-0.0136502015462616,-0.132822202967884,0.159200795163174,0.489554051527813,0.74332961077755,0.926526388739468
SLC5A3,-0.0370722447328236,0.0496681355208587,0.0418462017339549,-0.0865549334113759,0.206189464309826,0.489548486449434,0.743333582340686,0.926526388739468
GLRX,-0.0100852548794424,0.0631796173170434,0.0210511736291143,0.141657498071473,0.194515933348394,0.489506916010068,0.743363249477183,0.926526388739468
RPP25L,0.042101310411042,0.0432430136114551,-0.0937967103184186,0.0378385102194562,0.307569097366566,0.489430386270068,0.74341786590947,0.926530280619872
RTN4,0.00118344514613944,-0.0851169490186449,0.0218516859287435,-0.0402946106385563,0.252704812765942,0.489300796825203,0.743510349849759,0.926581363405368
SMC2,-0.073927552617439,0.0411191502844257,0.0967481434288215,-0.0364223759311464,-1.4767444667114,0.488987687174904,0.74373381038136,0.926719114257931
BNIP3L,0.0142167167187545,0.0863706357919394,0.12072066217747,-0.0389667431907492,0.339272827791623,0.488942274264382,0.743766221191043,0.926719114257931
WNT11,0.105044879493405,0.065017024219359,0.0454089963479584,-0.00837135432688521,0.195509118824969,0.488909444755246,0.743789651405881,0.926719114257931
SLC22A4,0.0272337451068653,-0.0802116405187938,0.0383243210107081,0.0597624367465786,0.228731938968976,0.488729868200302,0.743917815134323,0.926719114257931
OTUD6A,-0.101980886147043,0.0348922966149725,-0.0657706853252319,0.00294733161347738,0.192862183590816,0.488716678446027,0.74392722872849,0.926719114257931
ERBB4,0.0578246311690963,0.0862659657840547,0.00753875963181136,-0.0509125715357304,0.18383654065425,0.488712920390841,0.743929910873204,0.926719114257931
ANKK1,0.0250626807604237,0.101311133896545,-0.0333672959747242,-0.0423201394646753,0.187275280720067,0.488559035603832,0.744039739966411,0.926728405679189
EXTL2,0.0849286179554325,0.0726848683382912,0.0367535773792952,-0.108482958075587,0.037214609198116,0.488500677813847,0.744081390839654,0.926728405679189
BPTF,0.0206036261398417,-0.0563858378494098,0.0542065825510905,-0.0766690755150226,-0.495655962682929,0.488485975073236,0.744091884446576,0.926728405679189
SLC24A4,0.0888894750843146,-0.091982426509146,-0.00525619509997399,0.0077513469958998,0.311105956436441,0.488402272651275,0.744151624576542,0.926738661476033
BACE1,-0.0270417862323172,-0.0412898123003708,-0.126747553822113,-0.0313445987895984,0.180691369063696,0.488323476578011,0.744207863295141,0.926744555628035
FXN,0.124573338096431,-0.054164574053723,0.0853898630803883,0.0919356955004673,-0.139989483793349,0.488126724445882,0.7443482916616,0.926765809158655
TCF25,-0.0597264882690115,-0.0755499514963504,-0.0676430999881586,0.0121270215968816,0.040946528928604,0.48812233590435,0.744351423929634,0.926765809158655
GBP3,-0.0172587385251521,0.0948817508534562,-0.0524007279543111,-0.0322245337540478,0.284573936531458,0.488083067005908,0.744379451673478,0.926765809158655
MUC16,-0.0556551946258675,-0.00434356798233698,-0.0843188646298386,0.0690769919636028,0.280785224226795,0.487854116640875,0.744542864120951,0.926858217167859
MAGEF1,-0.0158373072381034,0.0397759469965416,-0.106219441561837,-0.0786889882576996,0.173829837709904,0.487790698906584,0.744588128780247,0.926858217167859
NEUROG2,0.016692294811407,0.0679585272835778,-0.0118293201046152,-0.0963421105929262,0.35163915576704,0.487762563833356,0.744608210368554,0.926858217167859
NRP2,-0.0533239313545636,-0.0364768867050109,0.101119096392788,0.0142301636166329,0.309555904259739,0.487625831183071,0.744705804766238,0.926915574512931
TSPAN33,-0.00301275934315129,-0.106672726654045,-0.0619849375200846,-0.023230856408096,0.218907757900448,0.487485990898041,0.744805618286521,0.926928016143772
MTDH,-0.0308149130673838,0.0393111680622744,0.0304506511877116,-0.104329965538633,0.246267930667859,0.487420190303756,0.744852584997881,0.926928016143772
DCT,0.0118705302249129,0.010086805475605,0.0243576565998775,0.137797748177784,0.254942404415226,0.487395303253195,0.744870348770233,0.926928016143772
CD36,-0.066374524820986,-0.131895993404207,-0.0298660857821579,-0.0844826194760007,0.165654784758152,0.48705153127281,0.745115728127729,0.927120308494065
HAS3,0.0459392830009526,-0.0996535251836975,0.034983470832074,-0.0516723938916041,0.34406255824865,0.486898515147133,0.745224950716369,0.927120308494065
GRB7,-0.0882431864233237,0.0513126416947162,-0.0528715404320399,0.0130933676902291,-0.180607938618494,0.486857064739276,0.745254538134005,0.927120308494065
TCTE1,0.050422177902383,-0.0852690737715626,-0.0827363900335981,0.0143321376499738,0.0323379494510946,0.486829938915831,0.74527390066984,0.927120308494065
TRIM73,0.136962339671199,-0.0255198087941673,0.0260065284222909,0.0266983745736534,-0.255134677709037,0.48674801780134,0.745332376557191,0.927120308494065
CRELD1,0.104768703549615,-0.0464305607353481,0.0284284064112785,0.0327082953299642,0.201476397431689,0.486723788687501,0.745349671539254,0.927120308494065
IRF2BPL,0.0972109979701868,-0.0788333001343752,-0.00053142041162485,0.0158966499972693,0.242128453686456,0.486673511359637,0.745385560088654,0.927120308494065
SH3TC1,0.089994284621194,-0.0392413509950773,-0.0710894187196066,-0.0396919408457001,0.355687820298576,0.486597164247666,0.745440057797916,0.927124003591477
PANK4,-0.0670202289527864,0.0662133385320625,-0.0566542683529134,-0.057347411578835,0.212412222340596,0.486220222352981,0.745709128766301,0.927394550310482
MGST2,-0.0331812861130995,-0.061771789137245,0.0800713528743482,0.0604685221118048,0.218901368834778,0.48611707153268,0.745782761723402,0.927422021680087
ZNF791,0.0594771678424201,0.10729546402465,-0.0529155804882131,0.00947347014572306,0.0875132938485088,0.485891818323275,0.745943557763702,0.927548267194197
CA13,-0.0472600644186543,-0.0759613578961774,0.0228484220117855,-0.0758989846685769,0.207292224594942,0.485830426367085,0.745987382569178,0.927548267194197
ZNF829,0.0252644506315595,0.0671225383119599,0.0613285968401213,0.0818376877632643,0.376402283178019,0.485564069391266,0.746177524240996,0.927584391761275
GCGR,0.110900031165421,-0.0453894061303371,-0.0362879354065955,0.00705159734003381,0.0758093227481116,0.485219309180325,0.746423639777316,0.927584391761275
DPF1,0.0843546507063388,0.0567356849860778,-0.0415801797344672,-0.029583714986477,0.0576445056732709,0.485174981078368,0.746455284876985,0.927584391761275
FUT5,0.035716702812651,-0.0673731490436363,-0.119250841361762,0.071279842402924,0.249670645757381,0.485082475445745,0.746521323407883,0.927584391761275
HPGD,-0.0206773091692474,-0.0877105689462994,-0.0571774267006677,0.0161329408955743,0.452113244383511,0.485059984221176,0.746537379650213,0.927584391761275
JADE3,-0.06406830166974,0.100350686006455,-0.0616908677097471,0.0574563639549617,0.0526885487246388,0.485032581579823,0.746556942130857,0.927584391761275
HAP1,0.108449464709557,-0.0569608835998005,0.0597444388871033,-0.0200089031830616,-0.135699541274627,0.48490501101266,0.74664801397031,0.927584391761275
GSG1,-0.0092461210439907,0.0290097845229358,-0.0680137986320275,0.0879997186244946,0.453876230737557,0.484785507566675,0.746733327403044,0.927584391761275
TAS2R50,0.00413802956421444,0.0918948955377472,-0.0832014556552807,-0.0904413839020392,0.309157876302318,0.484764336484816,0.746748441490997,0.927584391761275
ZIK1,0.0724587914840581,0.0767830191585963,-0.0285521940492517,-0.053279888215194,0.229605257690338,0.48470292440743,0.746792283838106,0.927584391761275
TMEM254,0.0535692011065353,0.0873989685499426,0.0249902552488446,-0.0242706023637357,0.34675836306499,0.484673876531857,0.746813021299971,0.927584391761275
FGF13,0.0067775133729171,-0.057953364859231,-0.0205396359576157,0.118318258979256,0.349234359770584,0.484621837402932,0.746850172455887,0.927584391761275
IRF5,0.0445003602100998,-0.0731237120553358,-0.085374118339556,-0.0273413037517476,0.252244438563316,0.484606766391086,0.74686093179565,0.927584391761275
CCDC85C,0.0172921082591091,0.0463606755249983,0.0112126374298488,0.104269117199716,0.118336181071773,0.484587078058194,0.746874987500181,0.927584391761275
PSPN,0.059724045771259,0.054611923914286,-0.0385043485165374,-0.0903853573804112,0.138262275028129,0.48456168410113,0.746893116533945,0.927584391761275
IGSF9B,0.0220478736913091,0.0376145076464951,0.110825494773142,-0.0300160428395979,0.144345870012942,0.484510084766932,0.746929953970418,0.927584391761275
INSRR,-0.0213913937240931,0.0362761652138444,-0.064407072210302,-0.0510002992168536,0.0659847689210317,0.484491470259718,0.746943243138017,0.927584391761275
NLRP14,-0.130998929166746,0.0369660080133286,0.018385768818203,0.0400730683412998,0.474608888674561,0.484456605518017,0.746968133625141,0.927584391761275
METTL7A,-0.00553867882886598,-0.0997603395199385,-0.0471162921404949,-0.0662029788966247,0.115203945798734,0.484388696430613,0.747016615141772,0.927584391761275
MROH9,0.0344289664803116,-0.0393265371956569,-0.149776139337291,-0.0807790449772221,0.371781549352777,0.484345454689854,0.74704748630093,0.927584391761275
CDK10,-0.0435825937285844,-0.0681004992398846,0.0234071466045916,-0.0723479962881334,-0.0448246567349677,0.484239040576073,0.747123457846817,0.927614709980526
CLIP1,0.0127412261826101,-0.0703369496996177,-0.0736388392585196,-0.0292734606013903,0.0788538750403119,0.484053568547453,0.747255871861588,0.927692765914526
B3GALT4,0.0693437215507313,0.022224652520374,-0.059662921949594,-0.0840804425210869,0.254330800286373,0.484006545752055,0.747289443070369,0.927692765914526
THBD,-0.0447092025274977,-0.104982769988821,0.0398757194445316,-0.0346698378785811,0.157687519566866,0.483812183495325,0.747428206031123,0.92779007194869
NEDD4,-0.137516520544595,-0.0131628137758689,0.0982203973051123,0.00581674314411379,0.273858362477234,0.483752307196704,0.747470954424954,0.92779007194869
CLIC6,0.0907626140586266,0.0169295280292363,0.0120820591635425,-0.0275200443752166,0.238739512213335,0.483538105586075,0.747623883842497,0.92785466433264
MRPS36,-0.00571393592602337,-0.0719560374261183,0.142374529765314,0.0515643798149279,0.232784171197523,0.48353496212543,0.747626128132864,0.92785466433264
CHUK,0.0794413172394959,-0.043454705939776,-0.0108683661400268,0.0666047661777316,0.222408427504703,0.483449124527262,0.747687412496195,0.927866722742536
C14orf178,-0.0354190290696282,-0.0737481344810534,0.106232532846501,0.0842586922713513,0.493570968479908,0.483362000162867,0.747749615861465,0.92787991987554
ANGPTL6,0.0555236801656733,-0.109880627935689,0.00298789177912999,-0.0482169887813002,0.0864511914944593,0.483063299100787,0.747962878971694,0.928037365715024
H4C9,0.0483335758060845,-0.0840396620599794,0.0327907688768633,0.105882985241926,-0.205049783548422,0.483025527509515,0.747989846945793,0.928037365715024
RMDN2,0.0376118265487485,0.0720403817613642,-0.103230014913242,0.0390474840994741,0.321324751784587,0.482930070767983,0.748058000928651,0.928037365715024
CCKAR,0.0497911739200839,0.0064119605978174,0.0411956166395449,-0.110999629206281,0.333466946998484,0.482855807249398,0.748111023670078,0.928037365715024
MMP10,0.135377285165808,-0.0291687105815345,0.0784645784661891,-0.100042757941033,0.488538025576207,0.482631145432807,0.748271429240942,0.928037365715024
MPP5,-0.0208546301104944,0.107708650188137,-0.0871130106343243,-0.023012003493847,0.347632821193337,0.482593077847828,0.748298609186285,0.928037365715024
CTSH,0.0201568437330653,0.0981713164658753,0.00541610877961461,-0.0959497023731596,0.109950208895285,0.482546489795053,0.748331872751408,0.928037365715024
LAT2,0.0179816132035678,0.0196838149578555,-0.124465514086776,-0.0782411748551289,0.176345186501631,0.482475309648178,0.748382695070234,0.928037365715024
SMYD1,-0.00846926342003745,-0.0260175724596708,-0.00802275571631764,-0.101886237585818,0.165971657244372,0.482456903917203,0.748395836714237,0.928037365715024
KCNQ4,-0.00970946445050108,-0.129717717757845,-0.0437609801178933,-0.0127068907031662,0.217417971462757,0.482434970032914,0.748411497467228,0.928037365715024
ZNF688,-0.0414332122814343,0.08497926369734,-0.0621522682744849,-0.0500549990479188,0.155948724088506,0.482389656703682,0.748443851158268,0.928037365715024
PSEN2,-0.0652675933419731,0.0599718451966222,-0.035640366161054,-0.105772398293213,0.406180297518017,0.482059299316732,0.748679728457315,0.928202689138753
TNFRSF4,-0.0506419707580186,-0.0472922138491411,0.0386561770336059,-0.0705416260535046,0.041656736386859,0.482029659818231,0.748700891446794,0.928202689138753
SIRT5,0.0760425363636024,0.0531143381413945,-0.0520165479294584,0.0198976244663384,0.125139723991835,0.481947021855724,0.748759896201812,0.928202689138753
NLGN4Y,-0.066610809529458,-0.0582630373815947,-0.0378564571643755,0.0423003743838157,0.459786364453065,0.481886055748775,0.748803427083183,0.928202689138753
MMP19,0.0335080705563873,0.0762769895468898,-0.0803680260694626,0.0969774538444896,0.276382087416941,0.481841675250404,0.748835115630419,0.928202689138753
ZFHX2,0.0913631151503396,-0.0375476514789782,-0.0760695103526728,-0.0170753091489932,0.24996445303472,0.481483630490158,0.749090769190581,0.928237868780047
RASGRP2,-0.0961517100014786,-0.00610997294744905,-0.0360059399299928,0.0599944577465482,-0.0534165603558904,0.481455184269012,0.749111080749204,0.928237868780047
MTFR1L,-0.0471928119249404,-0.0654757637819097,-0.0163084941621156,-0.0871801690793018,0.292971566171792,0.481427980890766,0.749130504902594,0.928237868780047
SPATS2,-0.0112240624624236,0.071943099463948,-0.0530130026721666,-0.0555154966370033,0.355900488786655,0.481400127350309,0.749150393320981,0.928237868780047
HHEX,-0.0310462457000534,-0.0655690043878848,0.071685325648638,-0.0557922347231874,0.292747499742982,0.481349596020744,0.749186474555944,0.928237868780047
GRIN3B,-0.0125437921011077,-0.0603601760054694,0.0482576147379022,-0.0650720243630352,0.0584710478495668,0.481317286208713,0.749209545000923,0.928237868780047
NMRK2,0.0564042824185702,-0.102274950942454,0.0833002710699546,-0.0245757944059512,0.120615374802715,0.481212065794211,0.749284676661368,0.928237868780047
OCLN,0.0665632023869379,-0.104142545894379,0.0388183105702918,-0.0348910310265717,0.0452704635139214,0.481137873135267,0.749337653468542,0.928237868780047
OPRK1,0.0854206301932613,-0.0127458798195119,-0.00724445785004099,-0.0586355629930694,0.145911785610502,0.481023230177837,0.749419513927166,0.928237868780047
AFDN,0.107472930132957,-0.0101455420311321,0.0156338866322115,-0.0298239606663197,0.378992962270769,0.480855209524647,0.749539489365964,0.928237868780047
HERC4,-0.0297228613263986,-0.0732858544201198,-0.00394205069654713,-0.0815653794963228,0.361176283795589,0.480797280495613,0.749580853907162,0.928237868780047
MAGEE1,-0.0115065837734332,0.0631470581578751,-0.0799767131773162,-0.0934926768856947,0.467527197452332,0.480642675833527,0.749691250754965,0.928237868780047
RPAP2,-0.126765526374818,0.0199645442002119,-0.053486119300397,0.0108829445062322,-0.367905186877608,0.480628865506597,0.749701112180946,0.928237868780047
LRRC20,-0.0300761523018827,-0.00615418741747861,-0.0214461222606949,-0.0877016364802376,0.190204182058549,0.480618136299787,0.74970877350123,0.928237868780047
ETS1,-0.0106099900583389,0.0366604776018765,-0.110792439454792,0.0286218944799847,0.397492114315391,0.480587772207302,0.749730455370062,0.928237868780047
P2RY1,-0.042385708259338,0.0158768190894196,0.0414494041802993,-0.100470198275247,0.0167450517028275,0.480485695225984,0.749803344963196,0.928237868780047
TPX2,0.0769315305618593,0.0149133727182322,0.117333491900545,0.0693080446370118,-0.990400588275568,0.480444437977055,0.749832805412989,0.928237868780047
CYP2A7,-0.105729961750397,0.102170646039515,0.0199073857681749,0.0645086408735688,0.0996528045667595,0.480379205125061,0.749879386166308,0.928237868780047
NLRP2,0.0370205285764071,0.0725425570746931,0.0862606177237092,0.00359457678177894,0.00794220730870508,0.480367266336574,0.74988791129897,0.928237868780047
MOB2,0.0560487385956129,-0.040632401255966,0.13984087963374,-0.0338107045721261,0.16249460285214,0.480281398267094,0.749949227258383,0.928237868780047
GTF3A,0.0820199642779099,-0.0341578633434798,0.0901744074564533,0.130167262350889,-0.208018965280207,0.480223585844555,0.749990509604751,0.928237868780047
HOXD10,0.000440461995882324,0.00372278241667245,-0.0319205567052074,-0.116922747420225,0.285137726058565,0.480184530204511,0.750018398280126,0.928237868780047
ITGA1,-0.025037237432319,-0.0695228278293759,-0.0895267771223075,-0.0840894660542528,0.202870334568712,0.480140218487833,0.750050040248602,0.928237868780047
SALL2,0.0206289899151851,-0.099228609887802,0.0168438098397435,0.0524090989366951,0.153333537693617,0.480014165662342,0.750140051978427,0.928285416454459
ITGAE,0.0192690174426045,-0.0567860110448921,-0.112414199070975,-0.00917143243814145,0.170820146574926,0.479834338206352,0.75026846390839,0.928380473908512
MAP7D1,-0.122000130393725,0.0082671000838279,-0.00888889859693032,0.0721016002276648,0.0905039735268749,0.479609903107538,0.750428730814066,0.928514932852255
TDRD9,0.0320218246907546,-0.0297013115440297,-0.0467040560890094,-0.0821295387596221,-0.0380026630203884,0.479430314671262,0.750556974229519,0.928609752960994
PTGER2,0.0355174063940342,-0.0742124173748109,-0.0861442487376088,0.00349693103176818,0.240420309781664,0.47935462890645,0.750611021425685,0.928612768737098
KRTAP16-1,0.0579415810083112,-0.0888875840442205,-0.0841711709958379,-0.0424498745269229,0.140594151836608,0.47917695597312,0.750737898292657,0.928705878582315
SELENOV,0.0278220000149983,-0.0341523328101344,-0.108471304211683,0.00582094690731444,0.237460483130596,0.479014593755283,0.750853842503943,0.928785452232466
USP17L13,0.0535504242722113,-0.0834229887062237,0.170844837474678,0.0384257280151635,0.457888009032897,0.478821893546584,0.750991452276085,0.928837566199941
FBXO45,-0.00774919214973249,0.0442585480361349,-0.110342424925914,0.0561566446130157,0.217799728603179,0.478791495129367,0.751013160281366,0.928837566199941
MOB3B,0.0610588847004883,0.0373997737758595,-0.0183785323769619,0.0877129130278763,0.364893686265509,0.478654926901738,0.751110686187005,0.928837566199941
FGB,-0.00616566004375463,-0.067577950255519,0.0725086414825717,-0.0682734681854285,0.321816918343127,0.47857303731792,0.751169165297888,0.928837566199941
CFAP73,0.00915409761476543,0.0889218657791711,0.0361396796764274,-0.085952853490781,0.197886488757749,0.478500409754187,0.75122103034989,0.928837566199941
FEZF2,-0.0042165401400327,-0.00853891806581261,-0.128604864652128,-0.00927975425948013,0.256731412421123,0.478366616563187,0.751316575577248,0.928837566199941
ATL2,0.0688703486236618,-0.0943450209451147,0.14360731995632,-0.0180204431619744,-0.0400355724862937,0.478342095455104,0.751334086794192,0.928837566199941
RASL10A,0.0712795636924852,-0.00738946276090449,0.0238822425012705,0.121087485293356,-0.120994542615034,0.478333270764888,0.751340388758911,0.928837566199941
TSPAN13,0.0248624640896954,-0.0975578466908928,-0.0485106664423743,-0.026439681711615,0.224517689495127,0.478152483773903,0.751469494380036,0.928837566199941
PASK,0.0775812966690072,0.0618694644907926,0.0117412205819748,0.052659915310402,0.218564055955726,0.477963370000852,0.751604547298213,0.928837566199941
CETP,0.0717573257152714,-0.0625926931299963,0.0620519363324267,0.0361086459625533,0.365613917779275,0.477908129617534,0.751643996601797,0.928837566199941
CBY1,0.0350655012309884,-0.110595236868989,0.00854822612833214,0.028240994224699,0.152362611167428,0.477898538387919,0.751650846079083,0.928837566199941
ZNF558,-0.0126762906834006,-0.0662143428811564,0.0802372764023178,0.00894460442752831,0.341015204484101,0.477876088562463,0.751666878398209,0.928837566199941
